maneuver_id,time_since_start,drone_name,velocity_magnitude
20260129_010825,4.0177,crazyflie,0.5029
20260129_010825,4.0178,crazyflie2,0.4104
20260129_010825,4.0186,crazyflie9,0.3295
20260129_010825,4.0204,crazyflie4,0.3579
20260129_010825,4.0257,crazyflie6,0.3303
20260129_010825,4.0304,crazyflie5,0.3297
20260129_010825,4.0314,crazyflie7,0.3311
20260129_010825,4.0317,crazyflie8,0.3325
20260129_010825,4.0398,crazyflie,0.5029
20260129_010825,4.0400,crazyflie10,0.3285
20260129_010825,4.0406,crazyflie2,0.4016
20260129_010825,4.0410,crazyflie3,0.5596
20260129_010825,4.0427,crazyflie9,0.3294
20260129_010825,4.0450,crazyflie4,0.3579
20260129_010825,4.0488,crazyflie6,0.3302
20260129_010825,4.0547,crazyflie5,0.3296
20260129_010825,4.0549,crazyflie7,0.3311
20260129_010825,4.0550,crazyflie8,0.3324
20260129_010825,4.0621,crazyflie,0.5028
20260129_010825,4.0623,crazyflie2,0.3932
20260129_010825,4.0625,crazyflie3,0.5593
20260129_010825,4.0627,crazyflie10,0.3284
20260129_010825,4.0645,crazyflie9,0.3294
20260129_010825,4.0670,crazyflie4,0.3579
20260129_010825,4.0708,crazyflie6,0.3302
20260129_010825,4.0767,crazyflie5,0.3296
20260129_010825,4.0769,crazyflie7,0.3311
20260129_010825,4.0771,crazyflie8,0.3324
20260129_010825,4.0841,crazyflie,0.5028
20260129_010825,4.0843,crazyflie2,0.3833
20260129_010825,4.0845,crazyflie3,0.5596
20260129_010825,4.0847,crazyflie10,0.3284
20260129_010825,4.0856,crazyflie9,0.3293
20260129_010825,4.0877,crazyflie4,0.3578
20260129_010825,4.0925,crazyflie6,0.3302
20260129_010825,4.0971,crazyflie5,0.3295
20260129_010825,4.0973,crazyflie7,0.3310
20260129_010825,4.0974,crazyflie8,0.3324
20260129_010825,4.1047,crazyflie,0.5028
20260129_010825,4.1049,crazyflie2,0.3735
20260129_010825,4.1050,crazyflie3,0.5569
20260129_010825,4.1051,crazyflie10,0.3283
20260129_010825,4.1067,crazyflie9,0.3292
20260129_010825,4.1086,crazyflie4,0.3577
20260129_010825,4.1134,crazyflie6,0.3301
20260129_010825,4.1197,crazyflie5,0.3295
20260129_010825,4.1199,crazyflie7,0.3309
20260129_010825,4.1200,crazyflie8,0.3323
20260129_010825,4.1270,crazyflie2,0.3648
20260129_010825,4.1274,crazyflie10,0.3283
20260129_010825,4.1278,crazyflie,0.5027
20260129_010825,4.1279,crazyflie3,0.5510
20260129_010825,4.1308,crazyflie9,0.3291
20260129_010825,4.1321,crazyflie4,0.3577
20260129_010825,4.1375,crazyflie6,0.3300
20260129_010825,4.1431,crazyflie5,0.3294
20260129_010825,4.1433,crazyflie8,0.3322
20260129_010825,4.1436,crazyflie7,0.3309
20260129_010825,4.1503,crazyflie,0.5025
20260129_010825,4.1504,crazyflie10,0.3282
20260129_010825,4.1507,crazyflie2,0.3573
20260129_010825,4.1508,crazyflie3,0.5468
20260129_010825,4.1523,crazyflie9,0.3291
20260129_010825,4.1551,crazyflie4,0.3576
20260129_010825,4.1592,crazyflie6,0.3300
20260129_010825,4.1651,crazyflie5,0.3294
20260129_010825,4.1654,crazyflie7,0.3309
20260129_010825,4.1656,crazyflie8,0.3321
20260129_010825,4.1725,crazyflie,0.5024
20260129_010825,4.1729,crazyflie2,0.3490
20260129_010825,4.1731,crazyflie10,0.3281
20260129_010825,4.1738,crazyflie3,0.5431
20260129_010825,4.1746,crazyflie9,0.3291
20260129_010825,4.1768,crazyflie4,0.3576
20260129_010825,4.1818,crazyflie6,0.3300
20260129_010825,4.1873,crazyflie5,0.3294
20260129_010825,4.1875,crazyflie7,0.3308
20260129_010825,4.1876,crazyflie8,0.3321
20260129_010825,4.1953,crazyflie,0.5026
20260129_010825,4.1955,crazyflie2,0.3395
20260129_010825,4.1956,crazyflie3,0.5387
20260129_010825,4.1957,crazyflie10,0.3281
20260129_010825,4.1972,crazyflie9,0.3290
20260129_010825,4.1994,crazyflie4,0.3576
20260129_010825,4.2041,crazyflie6,0.3300
20260129_010825,4.2092,crazyflie7,0.3308
20260129_010825,4.2098,crazyflie5,0.3293
20260129_010825,4.2100,crazyflie8,0.3321
20260129_010825,4.2170,crazyflie,0.5027
20260129_010825,4.2173,crazyflie3,0.5227
20260129_010825,4.2175,crazyflie10,0.3280
20260129_010825,4.2178,crazyflie2,0.3304
20260129_010825,4.2192,crazyflie9,0.3288
20260129_010825,4.2222,crazyflie4,0.3575
20260129_010825,4.2259,crazyflie6,0.3299
20260129_010825,4.2330,crazyflie5,0.3293
20260129_010825,4.2332,crazyflie7,0.3307
20260129_010825,4.2334,crazyflie8,0.3320
20260129_010825,4.2409,crazyflie,0.5027
20260129_010825,4.2412,crazyflie2,0.3225
20260129_010825,4.2414,crazyflie3,0.5080
20260129_010825,4.2420,crazyflie10,0.3280
20260129_010825,4.2429,crazyflie9,0.3288
20260129_010825,4.2450,crazyflie4,0.3574
20260129_010825,4.2499,crazyflie6,0.3298
20260129_010825,4.2559,crazyflie5,0.3292
20260129_010825,4.2561,crazyflie7,0.3306
20260129_010825,4.2563,crazyflie8,0.3319
20260129_010825,4.2634,crazyflie,0.5026
20260129_010825,4.2636,crazyflie2,0.3152
20260129_010825,4.2637,crazyflie3,0.4979
20260129_010825,4.2638,crazyflie10,0.3279
20260129_010825,4.2654,crazyflie9,0.3288
20260129_010825,4.2669,crazyflie4,0.3574
20260129_010825,4.2720,crazyflie6,0.3298
20260129_010825,4.2769,crazyflie5,0.3292
20260129_010825,4.2771,crazyflie7,0.3306
20260129_010825,4.2772,crazyflie8,0.3318
20260129_010825,4.2839,crazyflie,0.5025
20260129_010825,4.2841,crazyflie2,0.3067
20260129_010825,4.2842,crazyflie10,0.3278
20260129_010825,4.2845,crazyflie3,0.4887
20260129_010825,4.2863,crazyflie9,0.3287
20260129_010825,4.2894,crazyflie4,0.3574
20260129_010825,4.2940,crazyflie6,0.3298
20260129_010825,4.2992,crazyflie5,0.3291
20260129_010825,4.2994,crazyflie7,0.3306
20260129_010825,4.2995,crazyflie8,0.3318
20260129_010825,4.3069,crazyflie,0.5025
20260129_010825,4.3071,crazyflie2,0.2984
20260129_010825,4.3071,crazyflie3,0.4752
20260129_010825,4.3075,crazyflie10,0.3278
20260129_010825,4.3085,crazyflie9,0.3286
20260129_010825,4.3111,crazyflie4,0.3573
20260129_010825,4.3164,crazyflie6,0.3297
20260129_010825,4.3223,crazyflie5,0.3291
20260129_010825,4.3225,crazyflie7,0.3305
20260129_010825,4.3226,crazyflie8,0.3318
20260129_010825,4.3301,crazyflie,0.5024
20260129_010825,4.3304,crazyflie2,0.2911
20260129_010825,4.3305,crazyflie3,0.4596
20260129_010825,4.3306,crazyflie10,0.3278
20260129_010825,4.3319,crazyflie9,0.3285
20260129_010825,4.3343,crazyflie4,0.3572
20260129_010825,4.3390,crazyflie6,0.3296
20260129_010825,4.3440,crazyflie5,0.3291
20260129_010825,4.3442,crazyflie7,0.3304
20260129_010825,4.3443,crazyflie8,0.3316
20260129_010825,4.3519,crazyflie2,0.2849
20260129_010825,4.3522,crazyflie10,0.3277
20260129_010825,4.3527,crazyflie,0.5023
20260129_010825,4.3529,crazyflie3,0.4496
20260129_010825,4.3556,crazyflie9,0.3285
20260129_010825,4.3570,crazyflie4,0.3572
20260129_010825,4.3622,crazyflie6,0.3296
20260129_010825,4.3675,crazyflie5,0.3290
20260129_010825,4.3677,crazyflie7,0.3304
20260129_010825,4.3678,crazyflie8,0.3316
20260129_010825,4.3748,crazyflie,0.5021
20260129_010825,4.3752,crazyflie2,0.2779
20260129_010825,4.3754,crazyflie3,0.4417
20260129_010825,4.3756,crazyflie10,0.3276
20260129_010825,4.3768,crazyflie9,0.3285
20260129_010825,4.3795,crazyflie4,0.3572
20260129_010825,4.3840,crazyflie6,0.3296
20260129_010825,4.3904,crazyflie5,0.3290
20260129_010825,4.3906,crazyflie7,0.3303
20260129_010825,4.3907,crazyflie8,0.3315
20260129_010825,4.3978,crazyflie2,0.2700
20260129_010825,4.3979,crazyflie10,0.3275
20260129_010825,4.3985,crazyflie,0.5020
20260129_010825,4.3986,crazyflie3,0.4334
20260129_010825,4.3999,crazyflie9,0.3284
20260129_010825,4.4027,crazyflie4,0.3571
20260129_010825,4.4062,crazyflie6,0.3295
20260129_010825,4.4126,crazyflie5,0.3289
20260129_010825,4.4128,crazyflie7,0.3303
20260129_010825,4.4129,crazyflie8,0.3315
20260129_010825,4.4206,crazyflie,0.5019
20260129_010825,4.4209,crazyflie2,0.2626
20260129_010825,4.4210,crazyflie3,0.4188
20260129_010825,4.4211,crazyflie10,0.3275
20260129_010825,4.4223,crazyflie9,0.3282
20260129_010825,4.4242,crazyflie4,0.3570
20260129_010825,4.4287,crazyflie6,0.3295
20260129_010825,4.4342,crazyflie5,0.3289
20260129_010825,4.4344,crazyflie7,0.3302
20260129_010825,4.4346,crazyflie8,0.3314
20260129_010825,4.4421,crazyflie3,0.4065
20260129_010825,4.4423,crazyflie10,0.3274
20260129_010825,4.4426,crazyflie,0.5018
20260129_010825,4.4427,crazyflie2,0.2562
20260129_010825,4.4442,crazyflie9,0.3282
20260129_010825,4.4469,crazyflie4,0.3570
20260129_010825,4.4509,crazyflie6,0.3294
20260129_010825,4.4568,crazyflie5,0.3288
20260129_010825,4.4571,crazyflie7,0.3302
20260129_010825,4.4573,crazyflie8,0.3313
20260129_010825,4.4642,crazyflie,0.5016
20260129_010825,4.4645,crazyflie2,0.2502
20260129_010825,4.4647,crazyflie3,0.3974
20260129_010825,4.4649,crazyflie10,0.3273
20260129_010825,4.4669,crazyflie9,0.3281
20260129_010825,4.4688,crazyflie4,0.3569
20260129_010825,4.4732,crazyflie6,0.3294
20260129_010825,4.4790,crazyflie5,0.3288
20260129_010825,4.4792,crazyflie7,0.3301
20260129_010825,4.4794,crazyflie8,0.3312
20260129_010825,4.4867,crazyflie,0.5014
20260129_010825,4.4869,crazyflie2,0.2433
20260129_010825,4.4871,crazyflie3,0.3886
20260129_010825,4.4873,crazyflie10,0.3273
20260129_010825,4.4892,crazyflie9,0.3281
20260129_010825,4.4908,crazyflie4,0.3569
20260129_010825,4.4958,crazyflie6,0.3294
20260129_010825,4.5012,crazyflie5,0.3287
20260129_010825,4.5015,crazyflie7,0.3301
20260129_010825,4.5016,crazyflie8,0.3312
20260129_010825,4.5088,crazyflie,0.5013
20260129_010825,4.5095,crazyflie2,0.2366
20260129_010825,4.5097,crazyflie3,0.3770
20260129_010825,4.5098,crazyflie10,0.3273
20260129_010825,4.5113,crazyflie9,0.3280
20260129_010825,4.5133,crazyflie4,0.3568
20260129_010825,4.5179,crazyflie6,0.3293
20260129_010825,4.5232,crazyflie5,0.3287
20260129_010825,4.5235,crazyflie7,0.3300
20260129_010825,4.5236,crazyflie8,0.3312
20260129_010825,4.5314,crazyflie,0.5011
20260129_010825,4.5316,crazyflie2,0.2308
20260129_010825,4.5318,crazyflie10,0.3272
20260129_010825,4.5324,crazyflie3,0.3643
20260129_010825,4.5332,crazyflie9,0.3279
20260129_010825,4.5359,crazyflie4,0.3567
20260129_010825,4.5396,crazyflie6,0.3292
20260129_010825,4.5457,crazyflie5,0.3287
20260129_010825,4.5459,crazyflie8,0.3310
20260129_010825,4.5462,crazyflie7,0.3299
20260129_010825,4.5538,crazyflie,0.5009
20260129_010825,4.5541,crazyflie2,0.2259
20260129_010825,4.5542,crazyflie3,0.3552
20260129_010825,4.5543,crazyflie10,0.3271
20260129_010825,4.5557,crazyflie9,0.3279
20260129_010825,4.5577,crazyflie4,0.3567
20260129_010825,4.5621,crazyflie6,0.3292
20260129_010825,4.5675,crazyflie5,0.3287
20260129_010825,4.5678,crazyflie7,0.3299
20260129_010825,4.5681,crazyflie8,0.3310
20260129_010825,4.5748,crazyflie2,0.2202
20260129_010825,4.5750,crazyflie3,0.3476
20260129_010825,4.5755,crazyflie,0.5008
20260129_010825,4.5757,crazyflie10,0.3270
20260129_010825,4.5770,crazyflie9,0.3278
20260129_010825,4.5796,crazyflie4,0.3567
20260129_010825,4.5836,crazyflie6,0.3292
20260129_010825,4.5894,crazyflie5,0.3286
20260129_010825,4.5896,crazyflie7,0.3299
20260129_010825,4.5898,crazyflie8,0.3309
20260129_010825,4.5970,crazyflie,0.5007
20260129_010825,4.5972,crazyflie2,0.2139
20260129_010825,4.5974,crazyflie10,0.3270
20260129_010825,4.5979,crazyflie3,0.3395
20260129_010825,4.5990,crazyflie9,0.3277
20260129_010825,4.6006,crazyflie4,0.3566
20260129_010825,4.6053,crazyflie6,0.3291
20260129_010825,4.6115,crazyflie5,0.3285
20260129_010825,4.6117,crazyflie7,0.3298
20260129_010825,4.6118,crazyflie8,0.3309
20260129_010825,4.6192,crazyflie2,0.2080
20260129_010825,4.6195,crazyflie3,0.3275
20260129_010825,4.6197,crazyflie10,0.3270
20260129_010825,4.6202,crazyflie,0.5006
20260129_010825,4.6210,crazyflie9,0.3276
20260129_010825,4.6228,crazyflie4,0.3565
20260129_010825,4.6282,crazyflie6,0.3291
20260129_010825,4.6329,crazyflie5,0.3285
20260129_010825,4.6331,crazyflie7,0.3297
20260129_010825,4.6332,crazyflie8,0.3308
20260129_010825,4.6410,crazyflie,0.5005
20260129_010825,4.6412,crazyflie2,0.2029
20260129_010825,4.6418,crazyflie3,0.3174
20260129_010825,4.6419,crazyflie10,0.3269
20260129_010825,4.6432,crazyflie9,0.3276
20260129_010825,4.6459,crazyflie4,0.3565
20260129_010825,4.6496,crazyflie6,0.3290
20260129_010825,4.6551,crazyflie5,0.3285
20260129_010825,4.6553,crazyflie7,0.3297
20260129_010825,4.6554,crazyflie8,0.3307
20260129_010825,4.6629,crazyflie3,0.3095
20260129_010825,4.6631,crazyflie10,0.3268
20260129_010825,4.6634,crazyflie,0.5004
20260129_010825,4.6635,crazyflie2,0.1982
20260129_010825,4.6650,crazyflie9,0.3275
20260129_010825,4.6668,crazyflie4,0.3565
20260129_010825,4.6715,crazyflie6,0.3290
20260129_010825,4.6775,crazyflie5,0.3284
20260129_010825,4.6777,crazyflie7,0.3297
20260129_010825,4.6778,crazyflie8,0.3307
20260129_010825,4.6851,crazyflie,0.5004
20260129_010825,4.6853,crazyflie2,0.1929
20260129_010825,4.6854,crazyflie3,0.3021
20260129_010825,4.6855,crazyflie10,0.3268
20260129_010825,4.6873,crazyflie9,0.3275
20260129_010825,4.6887,crazyflie4,0.3564
20260129_010825,4.6938,crazyflie6,0.3290
20260129_010825,4.6986,crazyflie5,0.3284
20260129_010825,4.6989,crazyflie7,0.3296
20260129_010825,4.6991,crazyflie8,0.3306
20260129_010825,4.7062,crazyflie3,0.2933
20260129_010825,4.7070,crazyflie,0.5004
20260129_010825,4.7072,crazyflie2,0.1877
20260129_010825,4.7074,crazyflie10,0.3267
20260129_010825,4.7082,crazyflie9,0.3274
20260129_010825,4.7112,crazyflie4,0.3564
20260129_010825,4.7148,crazyflie6,0.3289
20260129_010825,4.7206,crazyflie5,0.3283
20260129_010825,4.7209,crazyflie7,0.3295
20260129_010825,4.7210,crazyflie8,0.3306
20260129_010825,4.7282,crazyflie,0.5003
20260129_010825,4.7287,crazyflie2,0.1831
20260129_010825,4.7289,crazyflie10,0.3267
20260129_010825,4.7295,crazyflie3,0.2833
20260129_010825,4.7300,crazyflie9,0.3273
20260129_010825,4.7319,crazyflie4,0.3563
20260129_010825,4.7374,crazyflie6,0.3288
20260129_010825,4.7420,crazyflie5,0.3283
20260129_010825,4.7423,crazyflie7,0.3295
20260129_010825,4.7429,crazyflie8,0.3305
20260129_010825,4.7507,crazyflie,0.5003
20260129_010825,4.7509,crazyflie2,0.1792
20260129_010825,4.7509,crazyflie3,0.2758
20260129_010825,4.7513,crazyflie10,0.3266
20260129_010825,4.7538,crazyflie9,0.3273
20260129_010825,4.7557,crazyflie4,0.3563
20260129_010825,4.7599,crazyflie6,0.3288
20260129_010825,4.7654,crazyflie5,0.3283
20260129_010825,4.7658,crazyflie7,0.3294
20260129_010825,4.7660,crazyflie8,0.3304
20260129_010825,4.7728,crazyflie,0.5003
20260129_010825,4.7731,crazyflie2,0.1748
20260129_010825,4.7732,crazyflie3,0.2696
20260129_010825,4.7735,crazyflie10,0.3265
20260129_010825,4.7751,crazyflie9,0.3272
20260129_010825,4.7777,crazyflie4,0.3562
20260129_010825,4.7821,crazyflie6,0.3288
20260129_010825,4.7879,crazyflie5,0.3282
20260129_010825,4.7881,crazyflie7,0.3294
20260129_010825,4.7883,crazyflie8,0.3304
20260129_010825,4.7956,crazyflie,0.5003
20260129_010825,4.7958,crazyflie3,0.2633
20260129_010825,4.7960,crazyflie10,0.3265
20260129_010825,4.7966,crazyflie2,0.1699
20260129_010825,4.7986,crazyflie9,0.3271
20260129_010825,4.8006,crazyflie4,0.3562
20260129_010825,4.8052,crazyflie6,0.3287
20260129_010825,4.8111,crazyflie5,0.3281
20260129_010825,4.8114,crazyflie7,0.3293
20260129_010825,4.8116,crazyflie8,0.3303
20260129_010825,4.8195,crazyflie,0.5002
20260129_010825,4.8196,crazyflie2,0.1652
20260129_010825,4.8198,crazyflie3,0.2541
20260129_010825,4.8199,crazyflie10,0.3264
20260129_010825,4.8219,crazyflie9,0.3270
20260129_010825,4.8233,crazyflie4,0.3561
20260129_010825,4.8283,crazyflie6,0.3287
20260129_010825,4.8333,crazyflie7,0.3293
20260129_010825,4.8335,crazyflie8,0.3302
20260129_010825,4.8342,crazyflie5,0.3281
20260129_010825,4.8409,crazyflie,0.5002
20260129_010825,4.8410,crazyflie3,0.2459
20260129_010825,4.8411,crazyflie10,0.3264
20260129_010825,4.8415,crazyflie2,0.1611
20260129_010825,4.8428,crazyflie9,0.3270
20260129_010825,4.8455,crazyflie4,0.3560
20260129_010825,4.8492,crazyflie6,0.3286
20260129_010825,4.8547,crazyflie5,0.3281
20260129_010825,4.8549,crazyflie7,0.3292
20260129_010825,4.8550,crazyflie8,0.3301
20260129_010825,4.8626,crazyflie2,0.1574
20260129_010825,4.8629,crazyflie3,0.2396
20260129_010825,4.8631,crazyflie10,0.3263
20260129_010825,4.8636,crazyflie,0.5002
20260129_010825,4.8647,crazyflie9,0.3269
20260129_010825,4.8671,crazyflie4,0.3560
20260129_010825,4.8723,crazyflie6,0.3286
20260129_010825,4.8779,crazyflie5,0.3280
20260129_010825,4.8780,crazyflie7,0.3292
20260129_010825,4.8781,crazyflie8,0.3301
20260129_010825,4.8855,crazyflie,0.5002
20260129_010825,4.8857,crazyflie3,0.2336
20260129_010825,4.8857,crazyflie10,0.3262
20260129_010825,4.8861,crazyflie2,0.1531
20260129_010825,4.8874,crazyflie9,0.3269
20260129_010825,4.8895,crazyflie4,0.3560
20260129_010825,4.8944,crazyflie6,0.3285
20260129_010825,4.8995,crazyflie5,0.3280
20260129_010825,4.8997,crazyflie7,0.3292
20260129_010825,4.8999,crazyflie8,0.3301
20260129_010825,4.9080,crazyflie3,0.2265
20260129_010825,4.9082,crazyflie10,0.3262
20260129_010825,4.9088,crazyflie,0.5002
20260129_010825,4.9089,crazyflie2,0.1489
20260129_010825,4.9103,crazyflie9,0.3267
20260129_010825,4.9138,crazyflie4,0.3559
20260129_010825,4.9176,crazyflie6,0.3285
20260129_010825,4.9236,crazyflie5,0.3279
20260129_010825,4.9238,crazyflie7,0.3291
20260129_010825,4.9239,crazyflie8,0.3300
20260129_010825,4.9312,crazyflie,0.5002
20260129_010825,4.9314,crazyflie3,0.2187
20260129_010825,4.9319,crazyflie2,0.1453
20260129_010825,4.9321,crazyflie10,0.3262
20260129_010825,4.9328,crazyflie9,0.3267
20260129_010825,4.9348,crazyflie4,0.3558
20260129_010825,4.9400,crazyflie6,0.3284
20260129_010825,4.9459,crazyflie5,0.3279
20260129_010825,4.9462,crazyflie7,0.3290
20260129_010825,4.9464,crazyflie8,0.3299
20260129_010825,4.9530,crazyflie,0.5002
20260129_010825,4.9532,crazyflie10,0.3261
20260129_010825,4.9536,crazyflie2,0.1421
20260129_010825,4.9537,crazyflie3,0.2128
20260129_010825,4.9562,crazyflie9,0.3266
20260129_010825,4.9579,crazyflie4,0.3558
20260129_010825,4.9628,crazyflie6,0.3284
20260129_010825,4.9679,crazyflie5,0.3279
20260129_010825,4.9682,crazyflie7,0.3290
20260129_010825,4.9684,crazyflie8,0.3298
20260129_010825,4.9773,crazyflie2,0.1386
20260129_010825,4.9775,crazyflie3,0.2079
20260129_010825,4.9776,crazyflie10,0.3260
20260129_010825,4.9779,crazyflie,0.5002
20260129_010825,4.9788,crazyflie9,0.3266
20260129_010825,4.9808,crazyflie4,0.3558
20260129_010825,4.9856,crazyflie6,0.3284
20260129_010825,4.9908,crazyflie5,0.3278
20260129_010825,4.9910,crazyflie7,0.3289
20260129_010825,4.9911,crazyflie8,0.3298
20260129_010825,4.9978,crazyflie2,0.1346
20260129_010825,4.9980,crazyflie10,0.3259
20260129_010825,4.9983,crazyflie,0.5002
20260129_010825,4.9984,crazyflie3,0.2025
20260129_010825,5.0000,crazyflie9,0.3265
20260129_010825,5.0028,crazyflie4,0.3557
20260129_010825,5.0072,crazyflie6,0.3283
20260129_010825,5.0126,crazyflie5,0.3277
20260129_010825,5.0129,crazyflie7,0.3289
20260129_010825,5.0130,crazyflie8,0.3297
20260129_010825,5.0201,crazyflie2,0.1309
20260129_010825,5.0202,crazyflie3,0.1951
20260129_010825,5.0204,crazyflie10,0.3259
20260129_010825,5.0207,crazyflie,0.5002
20260129_010825,5.0222,crazyflie9,0.3264
20260129_010825,5.0243,crazyflie4,0.3556
20260129_010825,5.0289,crazyflie6,0.3283
20260129_010825,5.0340,crazyflie5,0.3277
20260129_010825,5.0342,crazyflie7,0.3288
20260129_010825,5.0345,crazyflie8,0.3296
20260129_010825,5.0424,crazyflie,0.5002
20260129_010825,5.0427,crazyflie3,0.1891
20260129_010825,5.0432,crazyflie2,0.1277
20260129_010825,5.0433,crazyflie10,0.3258
20260129_010825,5.0454,crazyflie9,0.3263
20260129_010825,5.0475,crazyflie4,0.3556
20260129_010825,5.0513,crazyflie6,0.3282
20260129_010825,5.0571,crazyflie5,0.3277
20260129_010825,5.0572,crazyflie7,0.3287
20260129_010825,5.0573,crazyflie8,0.3295
20260129_010825,5.0646,crazyflie,0.5002
20260129_010825,5.0648,crazyflie2,0.1247
20260129_010825,5.0649,crazyflie3,0.1842
20260129_010825,5.0650,crazyflie10,0.3257
20260129_010825,5.0662,crazyflie9,0.3263
20260129_010825,5.0682,crazyflie4,0.3555
20260129_010825,5.0728,crazyflie6,0.3282
20260129_010825,5.0792,crazyflie5,0.3276
20260129_010825,5.0794,crazyflie7,0.3287
20260129_010825,5.0795,crazyflie8,0.3295
20260129_010825,5.0868,crazyflie,0.5002
20260129_010825,5.0871,crazyflie2,0.1212
20260129_010825,5.0873,crazyflie3,0.1796
20260129_010825,5.0875,crazyflie10,0.3257
20260129_010825,5.0893,crazyflie9,0.3262
20260129_010825,5.0911,crazyflie4,0.3555
20260129_010825,5.0958,crazyflie6,0.3282
20260129_010825,5.1010,crazyflie7,0.3287
20260129_010825,5.1016,crazyflie5,0.3276
20260129_010825,5.1017,crazyflie8,0.3295
20260129_010825,5.1090,crazyflie2,0.1179
20260129_010825,5.1093,crazyflie3,0.1741
20260129_010825,5.1094,crazyflie10,0.3256
20260129_010825,5.1098,crazyflie,0.5002
20260129_010825,5.1130,crazyflie9,0.3261
20260129_010825,5.1147,crazyflie4,0.3554
20260129_010825,5.1195,crazyflie6,0.3281
20260129_010825,5.1243,crazyflie5,0.3275
20260129_010825,5.1245,crazyflie7,0.3286
20260129_010825,5.1247,crazyflie8,0.3294
20260129_010825,5.1331,crazyflie2,0.1150
20260129_010825,5.1334,crazyflie10,0.3256
20260129_010825,5.1340,crazyflie,0.5002
20260129_010825,5.1342,crazyflie3,0.1682
20260129_010825,5.1349,crazyflie9,0.3260
20260129_010825,5.1378,crazyflie4,0.3553
20260129_010825,5.1422,crazyflie6,0.3280
20260129_010825,5.1485,crazyflie5,0.3275
20260129_010825,5.1487,crazyflie7,0.3285
20260129_010825,5.1489,crazyflie8,0.3293
20260129_010825,5.1555,crazyflie,0.5002
20260129_010825,5.1558,crazyflie2,0.1126
20260129_010825,5.1560,crazyflie3,0.1639
20260129_010825,5.1566,crazyflie10,0.3255
20260129_010825,5.1578,crazyflie9,0.3260
20260129_010825,5.1599,crazyflie4,0.3553
